#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTB	CREB1	9606.ENSP00000349960	9606.ENSP00000387699	0	0	0	0	0	0	0	0.717	0.717
ACTB	HSP90AB1	9606.ENSP00000349960	9606.ENSP00000360609	0	0	0	0	0.117	0.210	0	0.637	0.725
ACTB	HRAS	9606.ENSP00000349960	9606.ENSP00000407586	0	0	0	0	0	0.104	0	0.716	0.735
ACTB	PTEN	9606.ENSP00000349960	9606.ENSP00000361021	0	0	0	0	0	0	0	0.737	0.737
ACTB	AR	9606.ENSP00000349960	9606.ENSP00000363822	0	0	0	0	0	0.204	0	0.683	0.737
ACTB	BDNF	9606.ENSP00000349960	9606.ENSP00000414303	0	0	0	0	0	0	0	0.739	0.739
ACTB	PTGS2	9606.ENSP00000349960	9606.ENSP00000356438	0	0	0	0	0	0	0	0.749	0.749
ACTB	SDHC	9606.ENSP00000349960	9606.ENSP00000356953	0	0	0	0	0.065	0	0	0.762	0.768
ACTB	BECN1	9606.ENSP00000349960	9606.ENSP00000355231	0	0	0	0	0	0	0	0.772	0.772
ACTB	CD44	9606.ENSP00000349960	9606.ENSP00000398632	0	0	0	0	0.062	0	0	0.767	0.772
ACTB	HIF1A	9606.ENSP00000349960	9606.ENSP00000437955	0	0	0	0	0	0	0	0.783	0.783
ACTB	MCL1	9606.ENSP00000349960	9606.ENSP00000358022	0	0	0	0	0	0.281	0	0.710	0.783
ACTB	VEGFA	9606.ENSP00000349960	9606.ENSP00000478570	0	0	0	0	0	0	0	0.784	0.784
ACTB	MTOR	9606.ENSP00000349960	9606.ENSP00000354558	0	0	0	0	0.042	0.153	0	0.760	0.789
ACTB	CASP8	9606.ENSP00000349960	9606.ENSP00000351273	0	0	0	0	0	0.156	0	0.767	0.795
ACTB	MMP9	9606.ENSP00000349960	9606.ENSP00000361405	0	0	0	0	0	0	0	0.795	0.795
ACTB	YWHAZ	9606.ENSP00000349960	9606.ENSP00000379287	0	0	0	0	0.267	0.200	0	0.688	0.801
ACTB	SRC	9606.ENSP00000349960	9606.ENSP00000362680	0	0	0	0	0.053	0.193	0	0.786	0.823
ACTB	INS	9606.ENSP00000349960	9606.ENSP00000380432	0	0	0	0	0	0	0	0.823	0.823
ACTB	TLN2	9606.ENSP00000349960	9606.ENSP00000453508	0	0	0	0	0	0.060	0.800	0.253	0.847
ACTB	ESR1	9606.ENSP00000349960	9606.ENSP00000405330	0	0	0	0	0	0.490	0	0.739	0.861
ACTB	IL6	9606.ENSP00000349960	9606.ENSP00000385675	0	0	0	0	0	0	0	0.863	0.863
ACTB	GRB2	9606.ENSP00000349960	9606.ENSP00000376345	0	0	0	0	0.077	0.376	0.600	0.478	0.863
ACTB	TNF	9606.ENSP00000349960	9606.ENSP00000398698	0	0	0	0	0	0.143	0	0.857	0.872
ACTB	MYC	9606.ENSP00000349960	9606.ENSP00000479618	0	0	0	0	0.072	0.292	0	0.838	0.884
ACTB	ITGB1	9606.ENSP00000349960	9606.ENSP00000379350	0	0	0	0	0.062	0.152	0.600	0.721	0.899
ACTB	ITGB3	9606.ENSP00000349960	9606.ENSP00000452786	0	0	0	0	0	0.102	0.800	0.509	0.904
ACTB	AKT1	9606.ENSP00000349960	9606.ENSP00000451828	0	0	0	0	0.062	0.298	0	0.906	0.933
ACTB	NF1	9606.ENSP00000349960	9606.ENSP00000351015	0	0	0	0	0.053	0	0.900	0.425	0.940
ACTB	RHOA	9606.ENSP00000349960	9606.ENSP00000400175	0	0	0	0	0.185	0.142	0.800	0.709	0.953
ACTB	CDC42	9606.ENSP00000349960	9606.ENSP00000383118	0	0	0	0	0.339	0.142	0.800	0.641	0.953
ACTB	JUN	9606.ENSP00000349960	9606.ENSP00000360266	0	0	0	0	0	0.111	0.900	0.799	0.980
ADIPOR1	SIRT1	9606.ENSP00000341785	9606.ENSP00000212015	0	0	0	0	0	0	0	0.479	0.479
ADIPOR1	PLEK	9606.ENSP00000341785	9606.ENSP00000234313	0	0	0	0	0	0	0	0.749	0.749
ADIPOR1	STAT3	9606.ENSP00000341785	9606.ENSP00000264657	0	0	0	0	0	0	0	0.402	0.402
ADIPOR1	IGF1R	9606.ENSP00000341785	9606.ENSP00000268035	0	0	0	0	0.062	0.056	0	0.457	0.478
ADIPOR1	PPARG	9606.ENSP00000341785	9606.ENSP00000287820	0	0	0	0	0	0.056	0	0.651	0.656
ADIPOR1	APPL1	9606.ENSP00000341785	9606.ENSP00000288266	0	0	0	0	0	0.508	0.800	0.989	0.998
ADIPOR1	ALB	9606.ENSP00000341785	9606.ENSP00000295897	0	0	0	0	0	0	0	0.480	0.480
ADIPOR1	IGF1	9606.ENSP00000341785	9606.ENSP00000302665	0	0	0	0	0	0	0	0.482	0.482
ADIPOR1	IRS1	9606.ENSP00000341785	9606.ENSP00000304895	0	0	0	0	0	0	0	0.518	0.518
ADIPOR1	LEP	9606.ENSP00000341785	9606.ENSP00000312652	0	0	0	0	0	0	0	0.834	0.834
ADIPOR1	HNF4A	9606.ENSP00000341785	9606.ENSP00000312987	0	0	0	0	0.062	0.102	0	0.399	0.450
ADIPOR1	SLC2A4	9606.ENSP00000341785	9606.ENSP00000320935	0	0	0	0	0.062	0	0	0.544	0.554
ADIPOR1	LEPR	9606.ENSP00000341785	9606.ENSP00000330393	0	0	0	0	0	0	0	0.614	0.614
ADIPOR1	CAV1	9606.ENSP00000341785	9606.ENSP00000339191	0	0	0	0	0	0	0	0.524	0.524
ADIPOR1	SAG	9606.ENSP00000341785	9606.ENSP00000386444	0	0	0	0	0	0	0	0.445	0.445
ADIPOR1	AKT1	9606.ENSP00000341785	9606.ENSP00000451828	0	0	0	0	0.064	0.056	0	0.505	0.524
ADIPOR1	TNF	9606.ENSP00000341785	9606.ENSP00000398698	0	0	0	0	0	0	0	0.524	0.524
ADIPOR1	IL6	9606.ENSP00000341785	9606.ENSP00000385675	0	0	0	0	0	0	0	0.556	0.556
ADIPOR1	SREBF1	9606.ENSP00000341785	9606.ENSP00000348069	0	0	0	0	0.062	0.133	0	0.524	0.579
ADIPOR1	CAV3	9606.ENSP00000341785	9606.ENSP00000341940	0	0	0	0	0	0	0	0.720	0.720
ADIPOR1	GNB2L1	9606.ENSP00000341785	9606.ENSP00000426909	0	0.068	0	0	0	0	0	0.755	0.762
ADIPOR1	INS	9606.ENSP00000341785	9606.ENSP00000380432	0	0	0	0	0	0	0	0.859	0.859
AKT1	FGF4	9606.ENSP00000451828	9606.ENSP00000168712	0	0	0	0	0	0	0	0.539	0.539
AKT1	TNS1	9606.ENSP00000451828	9606.ENSP00000171887	0	0	0	0	0.049	0.213	0	0.780	0.821
AKT1	REM1	9606.ENSP00000451828	9606.ENSP00000201979	0	0	0	0	0	0.140	0	0.647	0.684
AKT1	SIRT1	9606.ENSP00000451828	9606.ENSP00000212015	0	0	0	0	0.063	0.281	0	0.852	0.891
AKT1	FGF22	9606.ENSP00000451828	9606.ENSP00000215530	0	0	0	0	0	0	0	0.574	0.574
AKT1	MAPK1	9606.ENSP00000451828	9606.ENSP00000215832	0	0	0.304	0.592	0.068	0.148	0.800	0.795	0.895
AKT1	MMP2	9606.ENSP00000451828	9606.ENSP00000219070	0	0	0	0	0.062	0	0	0.767	0.772
AKT1	TSC2	9606.ENSP00000451828	9606.ENSP00000219476	0	0	0	0	0.062	0.516	0.900	0.940	0.996
AKT1	CSK	9606.ENSP00000451828	9606.ENSP00000220003	0	0	0.294	0.586	0.127	0.491	0	0.587	0.684
AKT1	RHOV	9606.ENSP00000451828	9606.ENSP00000220507	0	0	0	0	0.050	0.140	0	0.602	0.646
AKT1	TGFB1	9606.ENSP00000451828	9606.ENSP00000221930	0	0	0	0	0.076	0.150	0	0.634	0.688
AKT1	PIK3R2	9606.ENSP00000451828	9606.ENSP00000222254	0	0	0	0	0.085	0.102	0.650	0.744	0.916
AKT1	HGF	9606.ENSP00000451828	9606.ENSP00000222390	0	0	0	0	0.062	0.056	0	0.747	0.757
AKT1	GCK	9606.ENSP00000451828	9606.ENSP00000223366	0	0	0	0	0	0	0	0.549	0.549
AKT1	RPS6KB1	9606.ENSP00000451828	9606.ENSP00000225577	0	0	0.383	0.856	0.183	0.764	0.900	0.938	0.982
AKT1	DDX5	9606.ENSP00000451828	9606.ENSP00000225792	0	0	0	0	0.060	0.283	0	0.247	0.448
AKT1	CCND1	9606.ENSP00000451828	9606.ENSP00000227507	0	0	0	0	0.062	0	0	0.869	0.872
AKT1	KITLG	9606.ENSP00000451828	9606.ENSP00000228280	0	0	0	0	0	0	0	0.606	0.606
AKT1	FGF6	9606.ENSP00000451828	9606.ENSP00000228837	0	0	0	0	0.055	0	0	0.585	0.591
AKT1	CDKN1B	9606.ENSP00000451828	9606.ENSP00000228872	0	0	0	0	0	0.878	0.900	0.748	0.996
AKT1	GAPDH	9606.ENSP00000451828	9606.ENSP00000229239	0	0	0	0	0.046	0.349	0	0.871	0.913
AKT1	MAPK14	9606.ENSP00000451828	9606.ENSP00000229795	0	0	0.303	0.623	0.083	0.830	0.600	0.769	0.956
AKT1	HBEGF	9606.ENSP00000451828	9606.ENSP00000230990	0	0	0	0	0.063	0	0	0.601	0.610
AKT1	NCK2	9606.ENSP00000451828	9606.ENSP00000233154	0	0	0	0	0.062	0.146	0	0.359	0.441
AKT1	IGFBP2	9606.ENSP00000451828	9606.ENSP00000233809	0	0	0	0	0	0	0	0.470	0.470
AKT1	IGFBP5	9606.ENSP00000451828	9606.ENSP00000233813	0	0	0	0	0.062	0	0	0.457	0.468
AKT1	PLEK	9606.ENSP00000451828	9606.ENSP00000234313	0	0	0	0	0	0	0	0.891	0.891
AKT1	CAT	9606.ENSP00000451828	9606.ENSP00000241052	0.044	0	0	0	0	0.058	0.900	0.729	0.972
AKT1	LRP1	9606.ENSP00000451828	9606.ENSP00000243077	0	0	0	0	0.062	0.056	0	0.405	0.428
AKT1	PLCG1	9606.ENSP00000451828	9606.ENSP00000244007	0	0	0	0	0.076	0.335	0	0.783	0.855
AKT1	SNAI1	9606.ENSP00000451828	9606.ENSP00000244050	0	0	0	0	0	0.281	0	0.752	0.814
AKT1	EREG	9606.ENSP00000451828	9606.ENSP00000244869	0	0	0	0	0	0	0	0.619	0.619
AKT1	BMP4	9606.ENSP00000451828	9606.ENSP00000245451	0	0	0	0	0.062	0.150	0	0.556	0.615
AKT1	SOX9	9606.ENSP00000451828	9606.ENSP00000245479	0	0	0	0	0	0.061	0	0.535	0.544
AKT1	YWHAH	9606.ENSP00000451828	9606.ENSP00000248975	0	0	0	0	0.062	0.165	0.900	0.292	0.937
AKT1	MYOD1	9606.ENSP00000451828	9606.ENSP00000250003	0	0	0	0	0.062	0.056	0.900	0.596	0.959
AKT1	FOXA1	9606.ENSP00000451828	9606.ENSP00000250448	0	0	0	0	0	0.159	0	0.657	0.699
AKT1	RAF1	9606.ENSP00000451828	9606.ENSP00000251849	0	0	0	0.581	0	0.880	0.900	0.914	0.992
AKT1	JAG1	9606.ENSP00000451828	9606.ENSP00000254958	0	0	0	0	0	0.080	0	0.593	0.610
AKT1	KRAS	9606.ENSP00000451828	9606.ENSP00000256078	0	0	0	0	0.055	0.140	0	0.861	0.877
AKT1	CCNB1	9606.ENSP00000451828	9606.ENSP00000256442	0	0	0	0	0	0.103	0	0.707	0.726
AKT1	NOTCH2	9606.ENSP00000451828	9606.ENSP00000256646	0	0	0	0	0	0.100	0	0.556	0.583
AKT1	GDF11	9606.ENSP00000451828	9606.ENSP00000257868	0	0	0	0	0	0.150	0	0.336	0.411
AKT1	MDM2	9606.ENSP00000451828	9606.ENSP00000258149	0	0	0	0	0	0.898	0.900	0.852	0.998
AKT1	SDCBP	9606.ENSP00000451828	9606.ENSP00000260130	0	0	0	0	0	0.076	0	0.407	0.429
AKT1	PLCB2	9606.ENSP00000451828	9606.ENSP00000260402	0	0	0	0	0	0.097	0	0.871	0.879
AKT1	MSTN	9606.ENSP00000451828	9606.ENSP00000260950	0	0	0	0	0	0.150	0	0.673	0.710
AKT1	ITGAV	9606.ENSP00000451828	9606.ENSP00000261023	0	0	0	0	0	0.075	0	0.462	0.481
AKT1	CCND2	9606.ENSP00000451828	9606.ENSP00000261254	0	0	0	0	0	0.146	0	0.655	0.693
AKT1	CDH1	9606.ENSP00000451828	9606.ENSP00000261769	0	0	0	0	0	0.182	0	0.815	0.842
AKT1	SMAD2	9606.ENSP00000451828	9606.ENSP00000262160	0	0	0	0	0.062	0.448	0	0.738	0.853
AKT1	RHEB	9606.ENSP00000451828	9606.ENSP00000262187	0	0	0	0	0.053	0.140	0.900	0.929	0.993
AKT1	SMURF2	9606.ENSP00000451828	9606.ENSP00000262435	0	0	0	0	0.065	0.078	0	0.367	0.406
AKT1	GNAO1	9606.ENSP00000451828	9606.ENSP00000262494	0	0	0	0	0.053	0.159	0.900	0.328	0.939
AKT1	CCNE1	9606.ENSP00000451828	9606.ENSP00000262643	0	0	0	0	0	0.185	0	0.603	0.662
AKT1	PIK3R3	9606.ENSP00000451828	9606.ENSP00000262741	0	0	0	0	0.062	0.102	0.650	0.654	0.884
AKT1	TIMP2	9606.ENSP00000451828	9606.ENSP00000262768	0	0	0	0	0.062	0.058	0	0.509	0.528
AKT1	GAB1	9606.ENSP00000451828	9606.ENSP00000262995	0	0	0	0	0.064	0.109	0.900	0.635	0.965
AKT1	MAPK3	9606.ENSP00000451828	9606.ENSP00000263025	0	0	0.323	0.586	0.066	0.148	0.800	0.938	0.906
AKT1	SYP	9606.ENSP00000451828	9606.ENSP00000263233	0	0	0	0	0	0	0	0.531	0.531
AKT1	EP300	9606.ENSP00000451828	9606.ENSP00000263253	0	0	0	0	0	0.885	0.900	0.903	0.998
AKT1	IL1B	9606.ENSP00000451828	9606.ENSP00000263341	0	0	0	0	0	0.056	0	0.774	0.777
AKT1	NOTCH3	9606.ENSP00000451828	9606.ENSP00000263388	0	0	0	0	0.051	0.100	0	0.524	0.558
AKT1	GRB14	9606.ENSP00000451828	9606.ENSP00000263915	0	0	0	0	0.064	0.109	0.900	0.301	0.933
AKT1	KDR	9606.ENSP00000451828	9606.ENSP00000263923	0	0	0	0.555	0	0.122	0	0.823	0.441
AKT1	PIK3CA	9606.ENSP00000451828	9606.ENSP00000263967	0	0	0	0	0.064	0.880	0.900	0.903	0.998
AKT1	CBL	9606.ENSP00000451828	9606.ENSP00000264033	0	0	0	0	0.080	0.150	0	0.634	0.689
AKT1	CBLB	9606.ENSP00000451828	9606.ENSP00000264122	0	0	0	0	0.080	0.150	0.900	0.176	0.927
AKT1	YWHAE	9606.ENSP00000451828	9606.ENSP00000264335	0	0	0	0	0.084	0.364	0.900	0.407	0.960
AKT1	FGF2	9606.ENSP00000451828	9606.ENSP00000264498	0	0	0	0	0.062	0	0	0.750	0.755
AKT1	STAT3	9606.ENSP00000451828	9606.ENSP00000264657	0	0	0	0	0	0.140	0.900	0.875	0.988
AKT1	FGF10	9606.ENSP00000451828	9606.ENSP00000264664	0	0	0	0	0	0	0	0.401	0.401
AKT1	LEF1	9606.ENSP00000451828	9606.ENSP00000265165	0	0	0	0	0	0.057	0	0.535	0.543
AKT1	EGF	9606.ENSP00000451828	9606.ENSP00000265171	0	0	0	0	0	0.056	0	0.859	0.861
AKT1	WNT2	9606.ENSP00000451828	9606.ENSP00000265441	0	0	0	0	0.062	0.123	0	0.756	0.781
AKT1	ERBB3	9606.ENSP00000451828	9606.ENSP00000267101	0	0	0	0	0	0.320	0.900	0.845	0.988
AKT1	PXN	9606.ENSP00000451828	9606.ENSP00000267257	0	0	0	0	0.083	0.063	0	0.874	0.883
AKT1	FGF7	9606.ENSP00000451828	9606.ENSP00000267843	0	0	0	0	0	0	0	0.541	0.541
AKT1	IGF1R	9606.ENSP00000451828	9606.ENSP00000268035	0	0	0	0.554	0.052	0.295	0	0.890	0.578
AKT1	CDH2	9606.ENSP00000451828	9606.ENSP00000269141	0	0	0	0	0	0.057	0	0.735	0.739
AKT1	TP53	9606.ENSP00000451828	9606.ENSP00000269305	0	0	0	0	0.053	0.201	0.900	0.877	0.989
AKT1	ERBB2	9606.ENSP00000451828	9606.ENSP00000269571	0	0	0	0.556	0.053	0.188	0	0.898	0.516
AKT1	CCNA2	9606.ENSP00000451828	9606.ENSP00000274026	0	0	0	0	0	0.317	0	0.663	0.760
AKT1	RASA1	9606.ENSP00000451828	9606.ENSP00000274376	0	0	0	0	0.063	0	0	0.580	0.590
AKT1	GNA12	9606.ENSP00000451828	9606.ENSP00000275364	0	0	0	0	0.083	0.159	0	0.358	0.462
AKT1	EGFR	9606.ENSP00000451828	9606.ENSP00000275493	0	0	0	0.554	0	0.650	0	0.926	0.794
AKT1	IGFBP1	9606.ENSP00000451828	9606.ENSP00000275525	0	0	0	0	0	0	0	0.506	0.506
AKT1	CDKN2B	9606.ENSP00000451828	9606.ENSP00000276925	0	0	0	0	0.062	0.215	0	0.470	0.575
AKT1	NOTCH1	9606.ENSP00000451828	9606.ENSP00000277541	0	0	0	0	0.077	0.491	0	0.852	0.924
AKT1	ATM	9606.ENSP00000451828	9606.ENSP00000278616	0	0	0	0	0	0.056	0	0.741	0.745
AKT1	MYCN	9606.ENSP00000451828	9606.ENSP00000281043	0	0	0	0	0	0.062	0	0.604	0.613
AKT1	TJP1	9606.ENSP00000451828	9606.ENSP00000281537	0	0	0	0	0	0.058	0	0.644	0.650
AKT1	GNAQ	9606.ENSP00000451828	9606.ENSP00000286548	0	0	0	0	0.062	0.159	0	0.791	0.821
AKT1	PPARG	9606.ENSP00000451828	9606.ENSP00000287820	0	0	0	0	0.062	0.077	0	0.836	0.846
AKT1	APPL1	9606.ENSP00000451828	9606.ENSP00000288266	0	0	0	0	0.062	0.863	0.900	0.988	0.999
AKT1	PIK3CB	9606.ENSP00000451828	9606.ENSP00000289153	0	0	0	0	0.064	0.395	0.900	0.894	0.993
AKT1	STAT5B	9606.ENSP00000451828	9606.ENSP00000293328	0	0	0	0	0.062	0.140	0	0.785	0.811
AKT1	WNT1	9606.ENSP00000451828	9606.ENSP00000293549	0	0	0	0	0.062	0.123	0	0.728	0.757
AKT1	FGF19	9606.ENSP00000451828	9606.ENSP00000294312	0	0	0	0	0	0	0	0.541	0.541
AKT1	TGFA	9606.ENSP00000451828	9606.ENSP00000295400	0	0	0	0	0	0	0	0.460	0.459
AKT1	ALB	9606.ENSP00000451828	9606.ENSP00000295897	0	0	0	0	0	0	0	0.792	0.792
AKT1	ANXA5	9606.ENSP00000451828	9606.ENSP00000296511	0	0	0	0	0.060	0	0	0.831	0.834
AKT1	RICTOR	9606.ENSP00000451828	9606.ENSP00000296782	0	0	0	0	0.062	0.893	0.900	0.897	0.998
AKT1	NPM1	9606.ENSP00000451828	9606.ENSP00000296930	0	0	0	0	0	0.285	0	0.714	0.788
AKT1	SHH	9606.ENSP00000451828	9606.ENSP00000297261	0	0	0	0	0.063	0.063	0	0.658	0.674
AKT1	FIGF	9606.ENSP00000451828	9606.ENSP00000297904	0	0	0	0	0	0	0	0.470	0.470
AKT1	TSC1	9606.ENSP00000451828	9606.ENSP00000298552	0	0	0	0	0.060	0.715	0.900	0.916	0.997
AKT1	CRK	9606.ENSP00000451828	9606.ENSP00000300574	0	0	0	0	0.062	0.061	0	0.641	0.656
AKT1	PELP1	9606.ENSP00000451828	9606.ENSP00000301396	0	0	0	0	0.055	0.056	0.900	0.391	0.938
AKT1	PRL	9606.ENSP00000451828	9606.ENSP00000302150	0	0	0	0	0	0	0	0.518	0.518
AKT1	MAP2K1	9606.ENSP00000451828	9606.ENSP00000302486	0	0	0.348	0.636	0.062	0.178	0	0.876	0.514
AKT1	BCL2L1	9606.ENSP00000451828	9606.ENSP00000302564	0	0	0	0	0.065	0.270	0.900	0.982	0.998
AKT1	IGF1	9606.ENSP00000451828	9606.ENSP00000302665	0	0	0	0	0	0	0	0.878	0.878
AKT1	HSPA4	9606.ENSP00000451828	9606.ENSP00000302961	0	0	0	0	0	0.333	0	0.825	0.879
AKT1	PCSK9	9606.ENSP00000451828	9606.ENSP00000303208	0	0	0	0	0.062	0.056	0	0.600	0.615
AKT1	INSR	9606.ENSP00000451828	9606.ENSP00000303830	0	0	0	0.559	0.052	0.182	0.900	0.730	0.942
AKT1	IRS1	9606.ENSP00000451828	9606.ENSP00000304895	0	0	0	0	0.062	0.535	0	0.917	0.960
AKT1	FOS	9606.ENSP00000451828	9606.ENSP00000306245	0	0	0	0	0	0.064	0	0.704	0.711
AKT1	RPTOR	9606.ENSP00000451828	9606.ENSP00000307272	0	0	0	0	0.098	0.289	0.900	0.923	0.994
AKT1	CASP3	9606.ENSP00000451828	9606.ENSP00000311032	0	0	0	0	0	0.475	0	0.882	0.935
AKT1	VEGFB	9606.ENSP00000451828	9606.ENSP00000311127	0	0	0	0	0.076	0	0	0.467	0.486
AKT1	LEP	9606.ENSP00000451828	9606.ENSP00000312652	0	0	0	0	0	0	0	0.739	0.739
AKT1	HNF4A	9606.ENSP00000451828	9606.ENSP00000312987	0	0	0	0	0	0.057	0	0.660	0.665
AKT1	GNAI2	9606.ENSP00000451828	9606.ENSP00000312999	0	0	0	0	0.117	0.159	0.900	0.332	0.943
AKT1	KLK3	9606.ENSP00000451828	9606.ENSP00000314151	0	0	0	0	0	0.056	0	0.563	0.569
AKT1	ANGPT2	9606.ENSP00000451828	9606.ENSP00000314897	0	0	0	0	0	0.056	0	0.520	0.528
AKT1	EZH2	9606.ENSP00000451828	9606.ENSP00000320147	0	0	0	0	0	0.290	0	0.730	0.800
AKT1	PKM	9606.ENSP00000451828	9606.ENSP00000320171	0	0	0	0	0.053	0.188	0	0.747	0.789
AKT1	EML4	9606.ENSP00000451828	9606.ENSP00000320663	0	0	0	0	0	0.071	0	0.565	0.578
AKT1	SLC2A4	9606.ENSP00000451828	9606.ENSP00000320935	0	0	0	0	0	0.153	0	0.858	0.874
AKT1	FGF8	9606.ENSP00000451828	9606.ENSP00000321797	0	0	0	0	0.062	0	0	0.538	0.548
AKT1	FGF13	9606.ENSP00000451828	9606.ENSP00000322390	0	0	0	0	0.062	0	0	0.627	0.635
AKT1	SOX2	9606.ENSP00000451828	9606.ENSP00000323588	0	0	0	0	0	0.329	0	0.713	0.800
AKT1	HSPA5	9606.ENSP00000451828	9606.ENSP00000324173	0	0	0	0	0	0.531	0	0.983	0.992
AKT1	GSK3B	9606.ENSP00000451828	9606.ENSP00000324806	0	0	0.218	0.576	0.049	0.934	0.900	0.873	0.996
AKT1	PGR	9606.ENSP00000451828	9606.ENSP00000325120	0	0	0	0	0.062	0.077	0	0.660	0.680
AKT1	CSF1	9606.ENSP00000451828	9606.ENSP00000327513	0	0	0	0	0.062	0.060	0	0.560	0.578
AKT1	EFNA5	9606.ENSP00000451828	9606.ENSP00000328777	0	0	0	0	0.062	0.148	0	0.404	0.483
AKT1	SOCS1	9606.ENSP00000451828	9606.ENSP00000329418	0	0	0	0	0	0.103	0	0.520	0.551
AKT1	CASP9	9606.ENSP00000451828	9606.ENSP00000330237	0	0	0	0	0	0.231	0.900	0.814	0.984
AKT1	SOCS3	9606.ENSP00000451828	9606.ENSP00000330341	0	0	0	0	0	0.103	0.900	0.627	0.963
AKT1	PDGFB	9606.ENSP00000451828	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0.544	0.952
AKT1	LEPR	9606.ENSP00000451828	9606.ENSP00000330393	0	0	0	0	0	0.056	0	0.571	0.578
AKT1	WT1	9606.ENSP00000451828	9606.ENSP00000331327	0	0	0	0	0.055	0.067	0	0.529	0.548
AKT1	SMAD3	9606.ENSP00000451828	9606.ENSP00000332973	0	0	0	0	0.062	0.657	0	0.989	0.996
AKT1	MAPK11	9606.ENSP00000451828	9606.ENSP00000333685	0	0	0.351	0.596	0.101	0.148	0.600	0.580	0.776
AKT1	FGF3	9606.ENSP00000451828	9606.ENSP00000334122	0	0	0	0	0	0	0	0.536	0.536
AKT1	HSP90AA1	9606.ENSP00000451828	9606.ENSP00000335153	0	0	0	0	0.062	0.946	0.900	0.991	0.999
AKT1	FOXG1	9606.ENSP00000451828	9606.ENSP00000339004	0	0	0	0	0	0.151	0	0.718	0.751
AKT1	CAV1	9606.ENSP00000451828	9606.ENSP00000339191	0	0	0	0	0	0.058	0.900	0.755	0.975
AKT1	EIF4EBP1	9606.ENSP00000451828	9606.ENSP00000340691	0	0	0	0	0.051	0.630	0.900	0.870	0.994
AKT1	PTPN11	9606.ENSP00000451828	9606.ENSP00000340944	0	0	0	0	0.090	0.138	0.900	0.752	0.978
AKT1	PTK2	9606.ENSP00000451828	9606.ENSP00000341189	0	0	0	0.568	0.082	0.301	0	0.833	0.569
AKT1	STAT5A	9606.ENSP00000451828	9606.ENSP00000341208	0	0	0	0	0.060	0.140	0	0.786	0.811
AKT1	SMAD4	9606.ENSP00000451828	9606.ENSP00000341551	0	0	0	0	0.062	0.701	0	0.769	0.929
AKT1	CAV3	9606.ENSP00000451828	9606.ENSP00000341940	0	0	0	0	0	0.076	0	0.490	0.509
AKT1	FOXM1	9606.ENSP00000451828	9606.ENSP00000342307	0	0	0	0	0.062	0.151	0	0.608	0.661
AKT1	GNAI1	9606.ENSP00000451828	9606.ENSP00000343027	0	0	0	0	0	0.159	0.900	0.195	0.926
AKT1	JAK1	9606.ENSP00000451828	9606.ENSP00000343204	0	0	0	0.571	0.062	0	0.900	0.706	0.931
AKT1	ESR2	9606.ENSP00000451828	9606.ENSP00000343925	0	0	0	0	0	0.242	0	0.839	0.872
AKT1	CTNNB1	9606.ENSP00000451828	9606.ENSP00000344456	0	0	0	0	0.083	0.541	0.900	0.919	0.996
AKT1	NF2	9606.ENSP00000451828	9606.ENSP00000344666	0	0	0	0	0.046	0.688	0	0.609	0.873
AKT1	CRKL	9606.ENSP00000451828	9606.ENSP00000346300	0	0	0	0	0.069	0.061	0	0.555	0.577
AKT1	PDGFA	9606.ENSP00000451828	9606.ENSP00000346508	0	0	0	0	0	0	0	0.466	0.466
AKT1	FN1	9606.ENSP00000451828	9606.ENSP00000346839	0	0	0	0	0.051	0	0	0.776	0.778
AKT1	SREBF1	9606.ENSP00000451828	9606.ENSP00000348069	0	0	0	0	0.085	0.062	0	0.718	0.737
AKT1	IGF2R	9606.ENSP00000451828	9606.ENSP00000349437	0	0	0	0	0.049	0	0	0.476	0.480
AKT1	NF1	9606.ENSP00000451828	9606.ENSP00000351015	0	0	0	0	0.065	0.278	0	0.723	0.796
AKT1	CASP8	9606.ENSP00000451828	9606.ENSP00000351273	0	0	0	0	0	0.063	0	0.760	0.766
AKT1	MAP3K5	9606.ENSP00000451828	9606.ENSP00000351908	0	0	0	0.601	0	0.952	0.900	0.902	0.996
AKT1	PIK3CG	9606.ENSP00000451828	9606.ENSP00000352121	0	0	0	0	0.063	0.184	0.900	0.839	0.986
AKT1	STAT1	9606.ENSP00000451828	9606.ENSP00000354394	0	0	0	0	0	0.294	0.900	0.702	0.977
AKT1	ZEB1	9606.ENSP00000451828	9606.ENSP00000354487	0	0	0	0	0.049	0	0	0.688	0.690
AKT1	MTOR	9606.ENSP00000451828	9606.ENSP00000354558	0	0	0	0	0.081	0.904	0.900	0.991	0.999
AKT1	SMURF1	9606.ENSP00000451828	9606.ENSP00000354621	0	0	0	0	0.065	0.078	0	0.415	0.451
AKT1	NFE2L1	9606.ENSP00000451828	9606.ENSP00000354855	0	0	0	0	0.076	0.104	0	0.382	0.443
AKT1	BECN1	9606.ENSP00000451828	9606.ENSP00000355231	0	0	0	0	0	0.690	0	0.928	0.977
AKT1	TGFB2	9606.ENSP00000451828	9606.ENSP00000355896	0	0	0	0	0	0.150	0	0.517	0.571
